timestamp	source	query	url	status
2026-04-30T16:10:26+00:00	google_patents	"""antibody drug conjugate"""	https://patents.google.com/?q=(%22antibody%20drug%20conjugate%22)&dups=language	ok
2026-04-30T16:19:17+00:00	google_patents	"""hydrophilic linker ADC"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522hydrophilic%2520linker%2520ADC%2522%29%26dups%3Dlanguage&exp=	30	ok
2026-04-30T16:19:17+00:00	google_patents	"""hydrophilic linker ADC"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522hydrophilic%2520linker%2520ADC%2522%29%26dups%3Dlanguage%26page%3D1&exp=	30	ok
2026-04-30T16:19:18+00:00	google_patents	"""antibody drug conjugate payload"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520payload%2522%29%26dups%3Dlanguage&exp=	233	ok
2026-04-30T16:19:18+00:00	google_patents	"""antibody drug conjugate payload"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520payload%2522%29%26dups%3Dlanguage%26page%3D1&exp=	233	ok
2026-04-30T16:19:19+00:00	google_patents	"""antibody drug conjugate payload"""	2	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520payload%2522%29%26dups%3Dlanguage%26page%3D2&exp=	233	ok
2026-04-30T16:19:19+00:00	google_patents	"""antibody drug conjugate payload"""	3	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520payload%2522%29%26dups%3Dlanguage%26page%3D3&exp=	233	ok
2026-04-30T16:19:19+00:00	google_patents	"""antibody drug conjugate payload"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520payload%2522%29%26dups%3Dlanguage%26page%3D4&exp=	233	ok
2026-05-01T00:44:52+00:00	google_patents	"""antibody drug conjugate"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage&exp=	90520	ok
2026-05-01T00:45:01+00:00	google_patents	"""antibody drug conjugate"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D1&exp=	90520	ok
2026-05-01T00:45:09+00:00	google_patents	"""antibody drug conjugate"""	2	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D2&exp=	90520	ok
2026-05-01T00:45:18+00:00	google_patents	"""antibody drug conjugate"""	3	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D3&exp=	90520	ok
2026-05-01T00:45:26+00:00	google_patents	"""antibody drug conjugate"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D4&exp=	90520	ok
2026-05-01T00:45:35+00:00	google_patents	"""antibody drug conjugate"""	5	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D5&exp=	90520	ok
2026-05-03T00:52:23+00:00	google_patents	"""antibody drug conjugate"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage&exp=	90520	ok
2026-05-03T00:52:32+00:00	google_patents	"""antibody drug conjugate"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D1&exp=	90520	ok
